Cruise,Station Name,Date,Time_ON,Time_OFF
WQSEP02,15,2002-09-13,10:03:00,10:14:00
WQSEP02,A2_NYC,2002-09-04,00:00:00,00:00:00
WQSEP02,A4,2002-09-10,11:10:00,11:38:00
WQSEP02,B3,2002-09-10,10:04:00,10:44:00
WQSEP02,BLANK A,2002-09-10,00:00:00,00:00:00
WQSEP02,BLANK B,2002-09-09,00:00:00,00:00:00
WQSEP02,C1,2002-09-10,12:26:00,00:00:00
WQSEP02,C2,2002-09-10,09:10:00,09:23:00
WQSEP02,D3,2002-09-10,13:35:00,00:00:00
WQSEP02,E1,2002-09-13,09:00:00,09:28:00
WQSEP02,F2,2002-09-13,07:45:00,08:19:00
WQSEP02,F3,2002-09-13,10:46:00,11:04:00
WQSEP02,H2,2002-09-09,13:45:00,13:56:00
WQSEP02,H4,2002-09-13,12:40:00,13:21:00
WQSEP02,H6,2002-09-13,11:56:00,12:10:00
WQSEP02,I2,2002-09-09,11:57:00,00:00:00
WQSEP02,J2,2002-09-09,10:45:00,11:10:00
WQSEP02,K2,2002-09-09,07:37:00,00:00:00
WQSEP02,M3,2002-09-09,09:03:00,00:00:00
WQSEP03,01,2003-09-03,11:31:00,11:41:00
WQSEP03,02,2003-09-03,14:25:00,00:00:00
WQSEP03,03,2003-09-03,10:20:00,00:00:00
WQSEP03,04,2003-09-03,15:00:00,00:00:00
WQSEP03,05,2003-09-03,09:53:00,10:04:00
WQSEP03,08,2003-09-03,09:14:00,00:00:00
WQSEP03,09,2003-09-03,08:26:00,08:48:00
WQSEP03,10,2003-09-05,11:41:00,11:51:00
WQSEP03,12,2003-09-05,08:18:00,08:28:00
WQSEP03,13,2003-09-05,08:45:00,08:56:00
WQSEP03,14,2003-09-05,13:04:00,13:15:00
WQSEP03,15,2003-09-05,12:21:00,00:00:00
WQSEP03,16,2003-09-05,07:46:00,07:55:00
WQSEP03,18,2003-09-08,15:18:00,15:29:00
WQSEP03,19,2003-09-08,13:15:00,13:25:00
WQSEP03,20,2003-09-08,11:50:00,12:03:00
WQSEP03,21,2003-09-09,08:24:00,00:00:00
WQSEP03,22,2003-09-08,14:44:00,14:57:00
WQSEP03,23,2003-09-08,08:30:00,08:43:00
WQSEP03,28,2003-09-08,10:23:00,10:34:00
WQSEP03,A4,2003-09-03,12:24:00,12:56:00
WQSEP03,B3,2003-09-03,13:28:00,00:00:00
WQSEP03,BLANK A,2003-09-05,00:00:00,00:00:00
WQSEP03,BLANK B,2003-09-09,00:00:00,00:00:00
WQSEP03,C1,2003-09-03,10:50:00,00:00:00
WQSEP03,C2,2003-09-03,15:33:00,00:00:00
WQSEP03,D3,2003-09-05,10:17:00,00:00:00
WQSEP03,E1,2003-09-05,09:14:00,09:46:00
WQSEP03,F2,2003-09-08,13:50:00,14:10:00
WQSEP03,F3,2003-09-08,12:29:00,12:50:00
WQSEP03,H2,2003-09-09,08:55:00,09:08:00
WQSEP03,H4,2003-09-08,08:58:00,00:00:00
WQSEP03,H6,2003-09-08,11:00:00,11:16:00
WQSEP03,I2,2003-09-09,10:36:00,11:16:00
WQSEP03,J2,2003-09-09,12:08:00,12:20:00
WQSEP03,K2,2003-09-09,15:16:00,15:46:00
WQSEP03,M3,2003-09-09,13:55:00,14:09:00
WQSEP04,01,2004-09-02,12:30:00,12:40:00
WQSEP04,02,2004-09-02,10:13:00,10:23:00
WQSEP04,03,2004-09-03,13:42:00,14:40:00
WQSEP04,04,2004-09-03,12:28:00,13:24:00
WQSEP04,05,2004-09-02,09:22:00,09:30:00
WQSEP04,06,2004-09-03,12:02:00,12:12:00
WQSEP04,07,2004-09-03,11:00:00,11:50:00
WQSEP04,08,2004-09-02,08:49:00,08:57:00
WQSEP04,09,2004-09-02,08:15:00,08:27:00
WQSEP04,10,2004-09-01,10:46:00,10:56:00
WQSEP04,13,2004-09-01,09:41:00,09:51:00
WQSEP04,14,2004-09-01,11:57:00,12:08:00
WQSEP04,15,2004-09-01,11:25:00,11:37:00
WQSEP04,16,2004-09-01,08:42:00,00:00:00
WQSEP04,18,2004-09-01,08:15:00,08:25:00
WQSEP04,20,2004-09-01,13:11:00,13:21:00
WQSEP04,21,2004-09-01,15:47:00,16:00:00
WQSEP04,23,2004-09-01,15:15:00,15:27:00
WQSEP04,26,2004-08-31,13:58:00,00:00:00
WQSEP04,27,2004-08-31,13:21:00,13:36:00
WQSEP04,A4,2004-09-02,11:33:00,11:45:00
WQSEP04,B3,2004-09-02,10:37:00,11:08:00
WQSEP04,BLANK A,2004-09-02,00:00:00,00:00:00
WQSEP04,BLANK B,2004-08-31,00:00:00,00:00:00
WQSEP04,C1,2004-09-02,09:54:00,10:05:00
WQSEP04,C2,2004-09-03,14:56:00,15:13:00
WQSEP04,D3,2004-09-03,08:45:00,10:45:00
WQSEP04,E1,2004-09-01,10:09:00,10:21:00
WQSEP04,F2,2004-09-01,09:04:00,09:25:00
WQSEP04,F3,2004-09-01,12:29:00,12:44:00
WQSEP04,H2,2004-08-31,14:24:00,14:34:00
WQSEP04,H4,2004-09-01,14:35:00,00:00:00
WQSEP04,H6,2004-09-01,13:55:00,14:12:00
WQSEP04,I2,2004-08-31,12:02:00,12:36:00
WQSEP04,J2,2004-08-31,11:05:00,11:15:00
WQSEP04,K2,2004-08-31,09:51:00,10:30:00
WQSEP04,M3,2004-08-31,08:54:00,09:10:00
WQSEP05,01,2005-08-30,10:46:00,10:56:00
WQSEP05,02,2005-08-30,13:14:00,13:27:00
WQSEP05,03,2005-08-30,10:16:00,10:28:00
WQSEP05,04,2005-08-30,14:04:00,14:13:00
WQSEP05,05,2005-08-30,09:50:00,10:01:00
WQSEP05,06,2005-08-30,14:57:00,15:06:00
WQSEP05,07,2005-08-30,15:22:00,15:31:00
WQSEP05,08,2005-08-30,09:12:00,09:23:00
WQSEP05,09,2005-08-30,08:40:00,08:48:00
WQSEP05,10,2005-09-02,10:22:00,10:32:00
WQSEP05,12,2005-08-30,08:04:00,08:12:00
WQSEP05,13,2005-09-02,09:12:00,09:25:00
WQSEP05,14,2005-09-02,11:37:00,11:48:00
WQSEP05,15,2005-09-02,11:04:00,11:16:00
WQSEP05,16,2005-09-02,08:09:00,08:20:00
WQSEP05,18,2005-09-02,07:36:00,07:52:00
WQSEP05,19,2005-09-02,12:56:00,13:09:00
WQSEP05,21,2005-09-02,07:06:00,07:15:00
WQSEP05,22,2005-09-02,13:24:00,13:36:00
WQSEP05,26,2005-08-29,15:45:00,15:53:00
WQSEP05,29,2005-08-29,15:15:00,15:25:00
WQSEP05,A4,2005-08-30,12:12:00,12:37:00
WQSEP05,B3,2005-08-30,11:15:00,11:42:00
WQSEP05,BLANK A,2005-08-30,00:00:00,00:00:00
WQSEP05,BLANK B,2005-08-29,00:00:00,00:00:00
WQSEP05,C1,2005-08-30,13:35:00,13:47:00
WQSEP05,C2,2005-08-30,14:32:00,14:46:00
WQSEP05,D3,2005-08-30,15:48:00,16:21:00
WQSEP05,E1,2005-09-02,09:41:00,09:55:00
WQSEP05,F2,2005-09-02,08:33:00,08:53:00
WQSEP05,F3,2005-09-02,12:12:00,12:39:00
WQSEP05,H2,2005-08-29,16:11:00,16:19:00
WQSEP05,H4,2005-09-02,13:56:00,14:14:00
WQSEP05,H6,2005-09-02,14:41:00,14:55:00
WQSEP05,I2,2005-08-29,13:52:00,14:18:00
WQSEP05,J2,2005-08-29,12:41:00,12:53:00
WQSEP05,K2,2005-08-29,08:45:00,09:15:00
WQSEP05,M3,2005-08-29,10:12:00,10:28:00
WQSEP06,01,2006-08-31,10:24:00,10:34:00
WQSEP06,02,2006-08-31,12:42:00,12:51:00
WQSEP06,03,2006-08-31,09:56:00,10:08:00
WQSEP06,04,2006-08-31,13:28:00,00:00:00
WQSEP06,05,2006-08-31,09:31:00,09:41:00
WQSEP06,06,2006-08-31,14:07:00,14:17:00
WQSEP06,07,2006-08-31,14:34:00,14:42:00
WQSEP06,08,2006-08-31,08:56:00,09:04:00
WQSEP06,09,2006-08-31,08:23:00,08:34:00
WQSEP06,10,2006-08-30,10:25:00,10:35:00
WQSEP06,12,2006-08-31,07:49:00,07:58:00
WQSEP06,13,2006-08-30,09:15:00,09:26:00
WQSEP06,14,2006-08-30,11:38:00,11:49:00
WQSEP06,15,2006-08-30,11:07:00,11:20:00
WQSEP06,16,2006-08-31,07:17:00,00:00:00
WQSEP06,18,2006-08-30,08:04:00,08:13:00
WQSEP06,19,2006-08-30,15:02:00,15:14:00
WQSEP06,20,2006-08-30,12:52:00,13:04:00
WQSEP06,21,2006-08-29,15:19:00,15:28:00
WQSEP06,22,2006-08-30,15:29:00,15:40:00
WQSEP06,23,2006-08-29,14:50:00,15:01:00
WQSEP06,25,2006-08-30,13:40:00,13:50:00
WQSEP06,26,2006-08-29,14:04:00,14:11:00
WQSEP06,27,2006-08-29,13:31:00,13:41:00
WQSEP06,29,2006-08-29,12:55:00,13:06:00
WQSEP06,30,2006-08-29,12:29:00,12:39:00
WQSEP06,A4,2006-08-31,11:45:00,00:00:00
WQSEP06,B3,2006-08-31,10:50:00,11:18:00
WQSEP06,BLANK A,2006-08-31,00:00:00,00:00:00
WQSEP06,BLANK B,2006-08-29,00:00:00,00:00:00
WQSEP06,BLANK C,2006-08-30,00:00:00,00:00:00
WQSEP06,C1,2006-08-31,13:00:00,13:11:00
WQSEP06,C2,2006-08-31,13:48:00,14:00:00
WQSEP06,D3,2006-08-31,15:00:00,00:00:00
WQSEP06,E1,2006-08-30,09:45:00,10:05:00
WQSEP06,F2,2006-08-30,08:37:00,00:00:00
WQSEP06,F3,2006-08-30,12:12:00,12:23:00
WQSEP06,H2,2006-08-29,14:28:00,14:37:00
WQSEP06,H4,2006-08-30,16:05:00,16:24:00
WQSEP06,H6,2006-08-30,14:06:00,14:25:00
WQSEP06,I2,2006-08-29,11:36:00,11:53:00
WQSEP06,J2,2006-08-29,10:36:00,10:42:00
WQSEP06,K2,2006-08-29,07:21:00,07:44:00
WQSEP06,M3,2006-08-29,08:32:00,08:45:00
WQSEP07,01,2007-08-29,11:11:00,11:22:00
WQSEP07,02,2007-08-29,13:24:00,13:33:00
WQSEP07,03,2007-08-29,10:32:00,10:43:00
WQSEP07,04,2007-08-29,13:54:00,14:00:00
WQSEP07,05,2007-08-29,10:09:00,10:17:00
WQSEP07,06,2007-08-29,14:45:00,14:54:00
WQSEP07,07,2007-08-29,15:06:00,15:14:00
WQSEP07,08,2007-08-29,09:36:00,09:46:00
WQSEP07,09,2007-08-29,09:08:00,09:16:00
WQSEP07,10,2007-08-30,10:19:00,10:30:00
WQSEP07,12,2007-08-29,08:37:00,08:45:00
WQSEP07,13,2007-08-30,09:08:00,09:15:00
WQSEP07,14,2007-08-30,11:37:00,11:48:00
WQSEP07,15,2007-08-30,11:06:00,11:17:00
WQSEP07,16,2007-08-29,08:05:00,08:12:00
WQSEP07,18,2007-08-30,07:55:00,08:05:00
WQSEP07,19,2007-08-30,13:30:00,13:42:00
WQSEP07,20,2007-08-30,12:54:00,13:05:00
WQSEP07,21,2007-08-30,16:05:00,16:14:00
WQSEP07,22,2007-08-30,14:00:00,14:13:00
WQSEP07,23,2007-08-30,15:12:00,15:24:00
WQSEP07,25,2007-08-28,13:57:00,14:05:00
WQSEP07,26,2007-08-28,16:44:00,16:52:00
WQSEP07,27,2007-08-28,15:40:00,15:49:00
